merchant_id,merchant_name,email,url,payment_site_name,donation_classification,confidence_level,source_file,sic_code,in_70_donation_links,in_sic_8398
8530,Cong Ohel Torah,,https://secure.cardknox.com/kav,kav,Needs Review,Medium,Traditional,8398,no,yes
8730,Summit Court Shul,,https://secure.cardknox.com/summitcourtshul,summitcourtshul,Needs Review,Medium,Traditional,8398,no,yes
1647,Friends of Michlalah Yerushalayim,,https://secure.cardknox.com/friendsofmichlalah,friendsofmichlalah,Needs Review,Medium,Traditional,8398,no,yes
2053,Ladies Bikur Cholim DSatmar,,https://secure.cardknox.com/ladiesbikurcholimdsatmar,ladiesbikurcholimdsatmar,Needs Review,Medium,Traditional,8398,no,yes
2285,Yeshiva Dvar Torah,,https://secure.cardknox.com/yeshivasdvartorah,yeshivasdvartorah,Needs Review,Medium,Traditional,8398,no,yes
3428,Friends with Diabetes International,,https://secure.cardknox.com/fwd,fwd,Needs Review,Medium,Traditional,8398,no,yes
3114,Kolel Avrehim Brooklyn,,https://secure.cardknox.com/kollelavreichim,kollelavreichim,Needs Review,Medium,Traditional,8398,no,yes
2676,Vaad Harabbanim,,https://secure.cardknox.com/vaadharabbanim,vaadharabbanim,Needs Review,Medium,Traditional,8398,no,yes
2065,Cong Hazon Ovadya,,https://secure.cardknox.com/conghazonovadya,conghazonovadya,Needs Review,Medium,Traditional,8398,no,yes
2208,Tomchei Shabbos Of Cleveland,,https://secure.cardknox.com/tomcheishabbosofcleveland,tomcheishabbosofcleveland,Needs Review,Medium,Traditional,8398,no,yes
2409,Kollel Chatzos - zichron avos,,https://secure.cardknox.com/kollelchatzos,kollelchatzos,Needs Review,Medium,Traditional,8398,no,yes
2234,Dor Yeshorim,,https://secure.cardknox.com/doryeshorim,doryeshorim,Needs Review,Medium,Traditional,8398,no,yes
3171,YG Tiferes Yerachmiel,,https://secure.cardknox.com/tiferesyerachmiel,tiferesyerachmiel,Needs Review,Medium,Traditional,8398,no,yes
2465,Ateres Yeshaya - Chessed Fund,,https://secure.cardknox.com/chessedfund,chessedfund,Needs Review,Medium,Traditional,8398,no,yes
2744,Keren Y&Y B,,https://secure.cardknox.com/kerenyyb,kerenyyb,Needs Review,Medium,Traditional,8398,no,yes
2466,Kollel Aish Tamid,,https://secure.cardknox.com/chai,chai,Needs Review,Medium,Traditional,8398,no,yes
1647,Friends of Michlalah Yerushalayim,,https://secure.cardknox.com/michlalah,michlalah,Needs Review,Medium,Traditional,8398,no,yes
1647,Friends of Michlalah Yerushalayim,,https://secure.cardknox.com/friendsofmichlalah,friendsofmichlalah,Needs Review,Medium,Traditional,8398,no,yes
2808,Cong Avodath Israel,,https://secure.cardknox.com/congavodathisrael,congavodathisrael,Needs Review,Medium,Traditional,8398,no,yes
3113,Star-K Certification,,https://secure.cardknox.com/star-k,star-k,Needs Review,Medium,Traditional,8398,no,yes
2872,Kollel Zichron Binyamin Yosef,,https://secure.cardknox.com/kzby,kzby,Needs Review,Medium,Traditional,8398,no,yes
2153,Yeshiva Gedolah Ohr Hatorah,,https://secure.cardknox.com/yeshivagedolahohrhatorah,yeshivagedolahohrhatorah,Needs Review,Medium,Traditional,8398,no,yes
3364,Congregation Beer Hachesed,,https://secure.cardknox.com/congbeerhachesed,congbeerhachesed,Needs Review,Medium,Traditional,8398,no,yes
2550,Tomchei Shabbos of Queens,,https://secure.cardknox.com/tomcheishabbosofqueens,tomcheishabbosofqueens,Needs Review,Medium,Traditional,8398,no,yes
2591,Ahavas Chaim,,https://secure.cardknox.com/ahavaschaim,ahavaschaim,Needs Review,Medium,Traditional,8398,no,yes
2987,Village of New Square Emergency Service,,https://secure.cardknox.com/newsquareemergencyservice,newsquareemergencyservice,Needs Review,Medium,Traditional,8398,no,yes
2028,Kolel Chibas Jerusalem Rabbi Meyer Baal Haness,,https://secure.cardknox.com/baalhaness,baalhaness,Needs Review,Medium,Traditional,8398,no,yes
2742,Keren Y&Y-A,,https://secure.cardknox.com/kerenyy-a,kerenyy-a,Needs Review,Medium,Traditional,8398,no,yes
2977,Heichal Hatorah,,https://secure.cardknox.com/heichalhatorah,heichalhatorah,Needs Review,Medium,Traditional,8398,no,yes
3821,True Torah Jews,,https://secure.cardknox.com/truetorahjews,truetorahjews,Needs Review,Medium,Traditional,8398,no,yes
2134,KOLLEL TOLDOS YITZCHOK,,https://secure.cardknox.com/kollelwmc,kollelwmc,Needs Review,Medium,Traditional,8398,no,yes
2134,KOLLEL TOLDOS YITZCHOK,,https://secure.cardknox.com/kollelwmc,kollelwmc,Needs Review,Medium,Traditional,8398,no,yes
8114,Kollel Torah,,https://secure.cardknox.com/kolleltorah,kolleltorah,Needs Review,Medium,Traditional,8398,no,yes
9311,Yeshiva of Greater Monsey,,https://secure.cardknox.com/yeshivaofgreatermonsey,yeshivaofgreatermonsey,Needs Review,Medium,Traditional,8398,no,yes
9372,Rutgers Jewish Xperience,,https://secure.cardknox.com/rutgersjewishxperience,rutgersjewishxperience,Needs Review,Medium,Traditional,8398,no,yes
4272,Friends of Bas Ayin,,https://secure.cardknox.com/friendsofbasayin,friendsofbasayin,Needs Review,Medium,Traditional,8398,no,yes
9380,BEIS AHARON V'YISROEL,,https://secure.cardknox.com/beisaharonvyisroel,beisaharonvyisroel,Needs Review,Medium,Traditional,8398,no,yes
9406,Keren Chasanim D'Bobov,,https://secure.cardknox.com/kerenchasanimdbobovteaparty,kerenchasanimdbobovteaparty,Needs Review,Medium,Traditional,8398,no,yes
9406,Keren Chasanim D'Bobov,,https://secure.cardknox.com/kerenchasanimdbobovteaparty,kerenchasanimdbobovteaparty,Needs Review,Medium,Traditional,8398,no,yes
9475,Kollel Choshen Mishpat Of Passaic Clifton,,https://secure.cardknox.com/kollelchoshenmishpatofpassaicclifton,kollelchoshenmishpatofpassaicclifton,Needs Review,Medium,Traditional,8398,no,yes
6037,Chasdei Chaim Zanvil,,https://secure.cardknox.com/crcz,crcz,Needs Review,Medium,Traditional,8398,no,yes
1647,Friends of Michlalah Yerushalayim,,https://secure.cardknox.com/friendsofmy,friendsofmy,Needs Review,Medium,Traditional,8398,no,yes
9746,Yeshivas Ner Moshe,,https://secure.cardknox.com/yeshivasnermoshefundraising,yeshivasnermoshefundraising,Donation,High,Traditional,8398,yes,yes
9853,Bukharian Jewish Congregation Of Hillcrest,,https://secure.cardknox.com/bjcongohc,bjcongohc,Needs Review,Medium,Traditional,8398,no,yes
18262,Cong Tashbar Nachlas Chaim Ribnitz,,https://secure.cardknox.com/congtashbarnachlas,congtashbarnachlas,Needs Review,Medium,Traditional,8398,no,yes
18383,HKY Kol Yaakob,,https://secure.cardknox.com/hkykolyaakob,hkykolyaakob,Needs Review,Medium,Traditional,8398,no,yes
18604,Bris Avrohom,,https://secure.cardknox.com/brisavrohom,brisavrohom,Needs Review,Medium,Traditional,8398,no,yes
2134,KOLLEL TOLDOS YITZCHOK,,https://secure.cardknox.com/wmc,wmc,Needs Review,Medium,Traditional,8398,no,yes
2134,KOLLEL TOLDOS YITZCHOK,,https://secure.cardknox.com/wmc,wmc,Needs Review,Medium,Traditional,8398,no,yes
4866,Cong Chasdei Lev,,https://secure.cardknox.com/congchasdeilev-lakewood,congchasdeilev-lakewood,Needs Review,Medium,Traditional,8398,no,yes
2135,RAV CHESED,,https://secure.cardknox.com/ravchesed-bickelchildrenswear,ravchesed-bickelchildrenswear,Needs Review,Medium,Traditional,8398,no,yes
2135,RAV CHESED,,https://secure.cardknox.com/ravchesed-regencyfamilywearbp,ravchesed-regencyfamilywearbp,Needs Review,Medium,Traditional,8398,no,yes
2135,RAV CHESED,,https://secure.cardknox.com/ravchesed-millersfamilydrygoods,ravchesed-millersfamilydrygoods,Needs Review,Medium,Traditional,8398,no,yes
2135,RAV CHESED,,https://secure.cardknox.com/ravchesed-mmfamilyshop,ravchesed-mmfamilyshop,Non-Donation,Medium,Traditional,8398,no,yes
2135,RAV CHESED,,https://secure.cardknox.com/ravchesed-hatzluchafamilywear,ravchesed-hatzluchafamilywear,Needs Review,Medium,Traditional,8398,no,yes
18928,Zichron Moshe,,https://secure.cardknox.com/zichronmoshe,zichronmoshe,Needs Review,Medium,Traditional,8398,no,yes
18989,Cong Bais Medrash Letorah,,https://secure.cardknox.com/congbaismedrashletorah,congbaismedrashletorah,Needs Review,Medium,Traditional,8398,no,yes
19925,Kollel Bobov Monsey,,https://secure.cardknox.com/kollelbokerbobovmonsey,kollelbokerbobovmonsey,Needs Review,Medium,Traditional,8398,no,yes
7594,Kollel Chatzos,,https://secure.cardknox.com/kollelchatzos1,kollelchatzos1,Needs Review,Medium,Traditional,8398,no,yes
20057,Bnos Zion of Bobov,,https://secure.cardknox.com/bnoszionofbobov,bnoszionofbobov,Needs Review,Medium,Traditional,8398,no,yes
3152,American Friends of Mosdos Montreal,,https://secure.cardknox.com/afomm,afomm,Needs Review,Medium,Traditional,8398,no,yes
2214,Yeshiva Gedolah Be'er Hatorah,,https://secure.cardknox.com/yegbh,yegbh,Needs Review,Medium,Traditional,8398,no,yes
20200,TAG BP Donation,,https://secure.cardknox.com/tagbp,tagbp,Donation,High,Traditional,8398,yes,yes
20299,AGUDATH ISRAEL OF BAYSWATER,,https://secure.cardknox.com/aiob,aiob,Needs Review,Medium,Traditional,8398,no,yes
20344,INTNAL SYRIAN JEWISH CTR,,https://secure.cardknox.com/kollelamaleihatorah,kollelamaleihatorah,Needs Review,Medium,Traditional,8398,no,yes
20344,INTNAL SYRIAN JEWISH CTR,,https://secure.cardknox.com/kollelamaleihatorah-hebrew,kollelamaleihatorah-hebrew,Needs Review,Medium,Traditional,8398,no,yes
20357,Kollel Avreichim Far Rockaway,,https://secure.cardknox.com/kafr,kafr,Needs Review,Medium,Traditional,8398,no,yes
20367,KZMD,,https://secure.cardknox.com/kzmd,kzmd,Needs Review,Medium,Traditional,8398,no,yes
20382,CONG MOSDOS TOLDOS AHARON 2,,https://secure.cardknox.com/cmta,cmta,Needs Review,Medium,Traditional,8398,no,yes
20395,Amer Frnds Yeshiva KBY,,https://secure.cardknox.com/yeshivatkerembeyavneh,yeshivatkerembeyavneh,Needs Review,Medium,Traditional,8398,no,yes
20545,The Houston Mesivta,,https://secure.cardknox.com/thehoustonmesivta,thehoustonmesivta,Needs Review,Medium,Traditional,8398,no,yes
20542,Friends of Project Raanana,,https://secure.cardknox.com/projectraanana,projectraanana,Needs Review,Medium,Traditional,8398,no,yes
20591,Cong Ohel Simha - Adopt A Kollel,,https://secure.cardknox.com/congohelsimha-adoptakollel,congohelsimha-adoptakollel,Needs Review,Medium,Traditional,8398,no,yes
1554,Khal Veretzky,,https://secure.cardknox.com/khalveretzky,khalveretzky,Needs Review,Medium,Traditional,8398,no,yes
20671,Ohr Hachaim Hakadosh,,https://secure.cardknox.com/ohrhachaimhakadosh,ohrhachaimhakadosh,Needs Review,Medium,Traditional,8398,no,yes
20780,Erev Shabs Kollel,,https://secure.cardknox.com/erevshabskollel,erevshabskollel,Needs Review,Medium,Traditional,8398,no,yes
5886,Tag of Far Rockaway,,https://secure.cardknox.com/connections5towns,connections5towns,Needs Review,Medium,Traditional,8398,no,yes
20953,Talmud Tora Breslev,,https://secure.cardknox.com/talmudtorabreslev,talmudtorabreslev,Needs Review,Medium,Traditional,8398,no,yes
20953,Talmud Tora Breslev,,https://secure.cardknox.com/talmudtorabreslev,talmudtorabreslev,Needs Review,Medium,Traditional,8398,no,yes
21026,Remu Satmar,,https://secure.cardknox.com/remusatmar,remusatmar,Needs Review,Medium,Traditional,8398,no,yes
20179,Friends Of Tiferet Tzion,,https://secure.cardknox.com/friendsoftiferettzion,friendsoftiferettzion,Needs Review,Medium,Traditional,8398,no,yes
8894,Congregation Ahavath Israel of Canada,,https://secure.cardknox.com/congregationahavathisrael,congregationahavathisrael,Needs Review,Medium,Traditional,8398,no,yes
21350,AHAVAS YERUSHOLAIM RMBH,,https://secure.cardknox.com/rmbhn,rmbhn,Needs Review,Medium,Traditional,8398,no,yes
21481,Yeshiva Magen Abraham,,https://secure.cardknox.com/yeshivamagenabraham,yeshivamagenabraham,Needs Review,Medium,Traditional,8398,no,yes
21499,Cong. Shaari Tefiloh,,https://secure.cardknox.com/congshaaritefiloh,congshaaritefiloh,Needs Review,Medium,Traditional,8398,no,yes
21616,Apostolic Assembly of the Faith In Christ Jesus,,https://secure.cardknox.com/aaofcj,aaofcj,Needs Review,Medium,Traditional,8398,no,yes
18305,Congregation Kol Aryeh of Lakewood,,https://secure.cardknox.com/kolaryehoflakewood,kolaryehoflakewood,Needs Review,Medium,Traditional,8398,no,yes
20958,Chasdei Avos - Pidyen Rashash,,https://secure.cardknox.com/chasdeiavos-pidyenrashash,chasdeiavos-pidyenrashash,Needs Review,Medium,Traditional,8398,no,yes
22022,Cong A.Y. Shlom Asirayich,,https://secure.cardknox.com/shlomasirayich,shlomasirayich,Needs Review,Medium,Traditional,8398,no,yes
22042,Yeshiva Ohel Simcha,,https://secure.cardknox.com/yeshivaohelsimcha,yeshivaohelsimcha,Needs Review,Medium,Traditional,8398,no,yes
7083,Mosdos Satmar Of Bloomingburg,,https://secure.cardknox.com/mosdossatmarofbloomingburg,mosdossatmarofbloomingburg,Needs Review,Medium,Traditional,8398,no,yes
22052,Yeshiva Livnas Hasapir,,https://secure.cardknox.com/yeshivalivnashasapir,yeshivalivnashasapir,Needs Review,Medium,Traditional,8398,no,yes
4496,Nesivos,,https://secure.cardknox.com/nesivosaharon,nesivosaharon,Needs Review,Medium,Traditional,8398,no,yes
9311,Yeshiva of Greater Monsey,,https://secure.cardknox.com/yeshivaofgreatermonsey2,yeshivaofgreatermonsey2,Needs Review,Medium,Traditional,8398,no,yes
22326,Nesach Yisrael Institution,,https://secure.cardknox.com/nesachyisraelinstitution,nesachyisraelinstitution,Needs Review,Medium,Traditional,8398,no,yes
22360,Cong. Ohel Torah,,https://secure.cardknox.com/congoheltorah,congoheltorah,Needs Review,Medium,Traditional,8398,no,yes
22405,Cong Bais Naftuli Belz,,https://secure.cardknox.com/congkehilasbelzlakewood,congkehilasbelzlakewood,Needs Review,Medium,Traditional,8398,no,yes
21329,Congregation Knesses Yisroel,,https://secure.cardknox.com/congknessesyisroel,congknessesyisroel,Needs Review,Medium,Traditional,8398,no,yes
22618,Bnai Raphael Chesed Org.,,https://secure.cardknox.com/bnairaphaelchesedorg,bnairaphaelchesedorg,Needs Review,Medium,Traditional,8398,no,yes
9746,Yeshivas Ner Moshe,,https://secure.cardknox.com/yeshivasnermoshefundraising2,yeshivasnermoshefundraising2,Donation,High,Traditional,8398,yes,yes
22670,Kamenitzer Yeshiva of Jerusalem,,https://secure.cardknox.com/kamenitzeryeshivaofjerusalem,kamenitzeryeshivaofjerusalem,Needs Review,Medium,Traditional,8398,no,yes
22311,Heichal Kol Yaakov,,https://secure.cardknox.com/heichalkolyaakov,heichalkolyaakov,Needs Review,Medium,Traditional,8398,no,yes
21919,Mosdos Alexander,,https://secure.cardknox.com/mosdosalexander,mosdosalexander,Needs Review,Medium,Traditional,8398,no,yes
22913,Kollel Zichron Shneur,,https://secure.cardknox.com/kollelzichronshneur,kollelzichronshneur,Needs Review,Medium,Traditional,8398,no,yes
22913,Kollel Zichron Shneur,,https://secure.cardknox.com/kzsmelavamalka,kzsmelavamalka,Needs Review,Medium,Traditional,8398,no,yes
3944,Yeshiva Derech Hatorah,,https://secure.cardknox.com/yeshivaderechhatorah,yeshivaderechhatorah,Needs Review,Medium,Traditional,8398,no,yes
23122,BEIN-ISH ORGANIZATION,,https://secure.cardknox.com/beinish,beinish,Needs Review,Medium,Traditional,8398,no,yes
9106,Association Penimi,,https://secure.cardknox.com/associationpenimi,associationpenimi,Needs Review,Medium,Traditional,8398,no,yes
23031,KOLLEL LMETZYONIM,,https://secure.cardknox.com/kollellmetzyonim,kollellmetzyonim,Needs Review,Medium,Traditional,8398,no,yes
22195,Yeshiva Darkei Tshivo Dinev,,https://secure.cardknox.com/yeshivadarkeitshivodinev,yeshivadarkeitshivodinev,Needs Review,Medium,Traditional,8398,no,yes
22348,KEREN HADFUSA OF BRESLEV,,https://secure.cardknox.com/breslev,breslev,Needs Review,Medium,Traditional,8398,no,yes
23492,Ohel Torah,,https://secure.cardknox.com/oheltorah1,oheltorah1,Needs Review,Medium,Traditional,8398,no,yes
22739,Mosdos Belz USA,,https://secure.cardknox.com/mosdosbelzusa,mosdosbelzusa,Needs Review,Medium,Traditional,8398,no,yes
21727,Yeshiva Gedolah Tiferes Boruch,,https://secure.cardknox.com/yeshivagedolahtiferesboruch,yeshivagedolahtiferesboruch,Needs Review,Medium,Traditional,8398,no,yes
23827,Matan B'sayser,,https://secure.cardknox.com/matanbsayser,matanbsayser,Needs Review,Medium,Traditional,8398,no,yes
22678,Igud Talmidei Fallsburg,,https://secure.cardknox.com/igudtalmideimoreinu,igudtalmideimoreinu,Needs Review,Medium,Traditional,8398,no,yes
24106,Emuna Beams,,https://secure.cardknox.com/emunabeams,emunabeams,Needs Review,Medium,Traditional,8398,no,yes
6037,Chasdei Chaim Zanvil,,https://secure.cardknox.com/sunshineconstruction,sunshineconstruction,Needs Review,Medium,Traditional,8398,no,yes
24018,Friends of Bikur Cholim Ezrat Achim,,https://secure.cardknox.com/friendsofbikurcholimezratachim,friendsofbikurcholimezratachim,Needs Review,Medium,Traditional,8398,no,yes
24292,Heart to Heart AJSDC,,https://secure.cardknox.com/hearttoheartajsdc,hearttoheartajsdc,Needs Review,Medium,Traditional,8398,no,yes
21766,Ahavas Tzedaka,,https://secure.cardknox.com/ahavastzedaka,ahavastzedaka,Needs Review,Medium,Traditional,8398,no,yes
24384,Congregation Bais Yakov Yosef Ostrow,,https://secure.cardknox.com/congregationbaisyakovyosefostrow,congregationbaisyakovyosefostrow,Needs Review,Medium,Traditional,8398,no,yes
25008,Hachnusas Kala V'Ezra,,https://secure.cardknox.com/hachnusaskalavezra,hachnusaskalavezra,Needs Review,Medium,Traditional,8398,no,yes
24245,KERESTIR,,https://secure.cardknox.com/hachnusasorchimkerestir,hachnusasorchimkerestir,Needs Review,Medium,Traditional,8398,no,yes
24498,Chevras Torah V'tefila - Coventry Lakewood,,https://secure.cardknox.com/chevrastorahvtefila-coventrylakewood,chevrastorahvtefila-coventrylakewood,Needs Review,Medium,Traditional,8398,no,yes
24512,Congregation Breslov,,https://secure.cardknox.com/congregationbreslov,congregationbreslov,Needs Review,Medium,Traditional,8398,no,yes
24516,Ohel Chana Darkei Chessed,,https://secure.cardknox.com/ohelchanadarkeichessed,ohelchanadarkeichessed,Needs Review,Medium,Traditional,8398,no,yes
24419,Apostolic Assembly - Cathedral City,,https://secure.cardknox.com/apostolicassembly-cathedralcity,apostolicassembly-cathedralcity,Needs Review,Medium,Traditional,8398,no,yes
21750,Tzedookas Hooeer,,https://secure.cardknox.com/tzedookashooeer,tzedookashooeer,Needs Review,Medium,Traditional,8398,no,yes
24457,American Friends of Kollel Shaarei Simcha,,https://secure.cardknox.com/afokss,afokss,Needs Review,Medium,Traditional,8398,no,yes
22765,Bais Hachinuch,,https://secure.cardknox.com/baishachinuch,baishachinuch,Needs Review,Medium,Traditional,8398,no,yes
24615,Yad Lelev Foundation,,https://secure.cardknox.com/yadlelevfoundation,yadlelevfoundation,Needs Review,Medium,Traditional,8398,no,yes
24615,Yad Lelev Foundation,,https://secure.cardknox.com/yadlelevfoundation,yadlelevfoundation,Needs Review,Medium,Traditional,8398,no,yes
24681,Capitol Funeral Service of New York,,https://secure.cardknox.com/capitolfuneralserviceofnewyork,capitolfuneralserviceofnewyork,Needs Review,Medium,Traditional,8398,no,yes
24457,American Friends of Kollel Shaarei Simcha,,https://secure.cardknox.com/afokss,afokss,Needs Review,Medium,Traditional,8398,no,yes
23167,Eruv Outremont,,https://secure.cardknox.com/eruvoutremont,eruvoutremont,Needs Review,Medium,Traditional,8398,no,yes
25011,Regency Congregation Torah Center,,https://secure.cardknox.com/regencycongregationtorahcenter,regencycongregationtorahcenter,Needs Review,Medium,Traditional,8398,no,yes
7809,Kehilas Belz Montreal,,https://secure.cardknox.com/kehilasbelzmtl,kehilasbelzmtl,Needs Review,Medium,Traditional,8398,no,yes
21395,MERKAS OLUMI BELZ WORLD,,https://secure.cardknox.com/merkasolumibelzworld,merkasolumibelzworld,Needs Review,Medium,Traditional,8398,no,yes
25380,Mishpetei Tzedek,,https://secure.cardknox.com/mishpeteitzedek,mishpeteitzedek,Needs Review,Medium,Traditional,8398,no,yes
24262,Tzohar Halev,,https://secure.cardknox.com/tzoharhalev,tzoharhalev,Needs Review,Medium,Traditional,8398,no,yes
24922,Siach Emuna,,https://secure.cardknox.com/siachemuna,siachemuna,Needs Review,Medium,Traditional,8398,no,yes
23991,Congregation Yetev Lev d'Satmar,,https://secure.cardknox.com/yetevlevdsatmar,yetevlevdsatmar,Needs Review,Medium,Traditional,8398,no,yes
24894,Torat Chaim,,https://secure.cardknox.com/ohelyaakov,ohelyaakov,Needs Review,Medium,Traditional,8398,no,yes
24950,Zichron Avrohom V'Esther Fund,,https://secure.cardknox.com/zavfund,zavfund,Needs Review,Medium,Traditional,8398,no,yes
20735,UNITED TALMUDICAL SEMI,,https://secure.cardknox.com/uts,uts,Needs Review,Medium,Traditional,8398,no,yes
18287,Karlsburg,,https://secure.cardknox.com/karlsburg,karlsburg,Needs Review,Medium,Traditional,8398,no,yes
21625,Bonei Olam,,https://secure.cardknox.com/boneiolam,boneiolam,Needs Review,Medium,Traditional,8398,no,yes
25029,Chaverim MTL Tosh,,https://secure.cardknox.com/chaverimcad,chaverimcad,Needs Review,Medium,Traditional,8398,no,yes
3959,JHC-Jewish Heritage Center,,https://secure.cardknox.com/jhc,jhc,Needs Review,Medium,Traditional,8398,no,yes
25125,Cong Beth Tefilo,,https://secure.cardknox.com/congbethtefilo,congbethtefilo,Needs Review,Medium,Traditional,8398,no,yes
25228,Congregation Chai Odom,,https://secure.cardknox.com/congregationchaiodom,congregationchaiodom,Needs Review,Medium,Traditional,8398,no,yes
25222,RCCS,,https://secure.cardknox.com/rccs,rccs,Needs Review,Medium,Traditional,8398,no,yes
20200,Tag of Boro Park - Donations,,https://secure.cardknox.com/tagbp,tagbp,Donation,High,Traditional,8398,yes,yes
5449,Yeshiva Shaarei Oorah,,https://secure.cardknox.com/ysorah,ysorah,Needs Review,Medium,Traditional,8398,no,yes
21374,Cong. Camp Divrei Yoel of YGS,,https://secure.cardknox.com/campdy,campdy,Needs Review,Medium,Traditional,8398,no,yes
20953,Talmud Tora Breslev,,https://secure.cardknox.com/talmudtorabreslev,talmudtorabreslev,Needs Review,Medium,Traditional,8398,no,yes
3959,JHC-Jewish Heritage Center,,https://secure.cardknox.com/jhc,jhc,Needs Review,Medium,Traditional,8398,no,yes
25501,Ohr Hamaier,,https://secure.cardknox.com/ohrhamaier,ohrhamaier,Needs Review,Medium,Traditional,8398,no,yes
22670,Kamenitzer Yeshiva of Jerusalem,,https://secure.cardknox.com/kollelzecheryitzchok,kollelzecheryitzchok,Needs Review,Medium,Traditional,8398,no,yes
25460,Shefa Chaim Vrachamim,,https://secure.cardknox.com/bneibeischa,bneibeischa,Needs Review,Medium,Traditional,8398,no,yes
20591,Cong Ohel Simha - Adopt A Kollel,,https://secure.cardknox.com/congohelsimha-adoptakollel,congohelsimha-adoptakollel,Needs Review,Medium,Traditional,8398,no,yes
24465,MERKAZ HAKOLILIM,,https://secure.cardknox.com/merkaz,merkaz,Needs Review,Medium,Traditional,8398,no,yes
21480,The Family Store,,https://secure.cardknox.com/thefamilystore,thefamilystore,Non-Donation,Medium,Traditional,8398,no,yes
25431,Zichron Mattel,,https://secure.cardknox.com/zichronmattel,zichronmattel,Needs Review,Medium,Traditional,8398,no,yes
24190,Mikvah Israel,,https://secure.cardknox.com/mikvahisrael,mikvahisrael,Needs Review,Medium,Traditional,8398,no,yes
25222,RCCS,,https://secure.cardknox.com/rccsevent,rccsevent,Needs Review,Medium,Traditional,8398,no,yes
25951,Merkaz Community Center,,https://secure.cardknox.com/merkazcommunitycenter,merkazcommunitycenter,Needs Review,Medium,Traditional,8398,no,yes
25812,Congregation Rachmistrivka,,https://secure.cardknox.com/rachshul,rachshul,Needs Review,Medium,Traditional,8398,no,yes
25967,Shaar Hashamayim,,https://secure.cardknox.com/shaarhashamayim,shaarhashamayim,Needs Review,Medium,Traditional,8398,no,yes
26013,Itka Lerner Bikur Cholim,,https://secure.cardknox.com/itkalernerbikurcholim,itkalernerbikurcholim,Needs Review,Medium,Traditional,8398,no,yes
26211,Congregation Kahal Yirei Hashem,,https://secure.cardknox.com/congregationkahalyireihashem,congregationkahalyireihashem,Needs Review,Medium,Traditional,8398,no,yes
26407,Chevra Kadisha of Bobov,,https://secure.cardknox.com/chevrakadishaofbobov,chevrakadishaofbobov,Needs Review,Medium,Traditional,8398,no,yes
6711,Hatzolas Yisroel D'Arizal,,https://secure.cardknox.com/ohrlenefesh,ohrlenefesh,Needs Review,Medium,Traditional,8398,no,yes
23122,Bein Ish Ubein Uchiv,,https://secure.cardknox.com/beinish,beinish,Needs Review,Medium,Traditional,8398,no,yes
26747,Khall Ahavas Yisroel Tzemach Tzedek,,https://secure.cardknox.com/kaytt,kaytt,Needs Review,Medium,Traditional,8398,no,yes
26788,Yeshiva Torat Emet Operating,,https://secure.cardknox.com/yte,yte,Needs Review,Medium,Traditional,8398,no,yes
25981,Khal Zichron Pinchus,,https://secure.cardknox.com/khalzichronpinchus,khalzichronpinchus,Needs Review,Medium,Traditional,8398,no,yes
22499,Al Kanfei Nisharim,,https://secure.cardknox.com/alkanfeinisharim,alkanfeinisharim,Needs Review,Medium,Traditional,8398,no,yes
8530,Cong Ohel Torah,,https://secure.cardknox.com/kav,kav,Needs Review,Medium,Traditional,8398,no,yes
3368,Mosdos Chernobel,,https://secure.cardknox.com/mosdoschernobel,mosdoschernobel,Needs Review,Medium,Traditional,8398,no,yes
6711,Hatzolas Yisroel D'Arizal,,https://secure.cardknox.com/helpthehelbransfamily,helpthehelbransfamily,Needs Review,Medium,Traditional,8398,no,yes
22216,Irgun Achiezer V'achisumuch,,https://secure.cardknox.com/irgunachiezervachisumuch,irgunachiezervachisumuch,Needs Review,Medium,Traditional,8398,no,yes
26872,Zeh mzeh Square directory,,https://secure.cardknox.com/zehmzehsquaredirectory,zehmzehsquaredirectory,Needs Review,Medium,Traditional,8398,no,yes
26981,Yeshiva Pekidas Eluzer,,https://secure.cardknox.com/yeshivapekidaseluzer,yeshivapekidaseluzer,Needs Review,Medium,Traditional,8398,no,yes
27114,CONG YETEV LEV (RUTLED,,https://secure.cardknox.com/congyetevlevrutled,congyetevlevrutled,Needs Review,Medium,Traditional,8398,no,yes
27601,Cong Ichud Wallabout,,https://secure.cardknox.com/congichudwallabout,congichudwallabout,Needs Review,Medium,Traditional,8398,no,yes
3971,Hatzalah Of Baltimore,,https://secure.cardknox.com/hatzalahofbaltimore1,hatzalahofbaltimore1,Needs Review,Medium,Traditional,8398,no,yes
9746,Yeshivas Ner Moshe,,https://secure.cardknox.com/yeshivasnermoshefundraising,yeshivasnermoshefundraising,Donation,High,Traditional,8398,yes,yes
27595,RSK,,https://secure.cardknox.com/rebshayalaskitchen,rebshayalaskitchen,Needs Review,Medium,Traditional,8398,no,yes
26752,Chonen Vnosen,,https://secure.cardknox.com/chonenvnosen1,chonenvnosen1,Needs Review,Medium,Traditional,8398,no,yes
27595,RSK,,https://secure.cardknox.com/rskfinancialcoaching,rskfinancialcoaching,Needs Review,Medium,Traditional,8398,no,yes
27595,RSK,,https://secure.cardknox.com/rebshayalaskitchen11,rebshayalaskitchen11,Needs Review,Medium,Traditional,8398,no,yes
27595,RSK,,https://secure.cardknox.com/discountedgroceryassist,discountedgroceryassist,Needs Review,Medium,Traditional,8398,no,yes
