merchant_id,merchant_name,email,url,payment_site_name,donation_classification,confidence_level,source_file,sic_code,in_70_donation_links,in_sic_8398
2234,Dor Yeshorim,hd@doryeshorim.org,https://secure.cardknox.com/doryeshorim,doryeshorim,Needs Review,Medium,Traditional,8398,no,yes
3171,YG Tiferes Yerachmiel,Admin@tiferesYerachmiel.com,https://secure.cardknox.com/tiferesyerachmiel,tiferesyerachmiel,Needs Review,Medium,Traditional,8398,no,yes
2465,Ateres Yeshaya - Chessed Fund,oflagler@tryko.com,https://secure.cardknox.com/chessedfund,chessedfund,Needs Review,Medium,Traditional,8398,no,yes
2744,Keren Y&Y B,kyy@Lakewood.Name,https://secure.cardknox.com/kerenyyb,kerenyyb,Needs Review,Medium,Traditional,8398,no,yes
2466,Kollel Aish Tamid,calevunger@gmail.com,https://secure.cardknox.com/chai,chai,Needs Review,Medium,Traditional,8398,no,yes
1647,Friends of Michlalah Yerushalayim,michlalahusa@aol.com,https://secure.cardknox.com/michlalah,michlalah,Needs Review,Medium,Traditional,8398,no,yes
1647,Friends of Michlalah Yerushalayim,michlalahusa@aol.com,https://secure.cardknox.com/friendsofmichlalah,friendsofmichlalah,Needs Review,Medium,Traditional,8398,no,yes
2808,Cong Avodath Israel,robert@hampshireprop.com,https://secure.cardknox.com/congavodathisrael,congavodathisrael,Needs Review,Medium,Traditional,8398,no,yes
3113,Star-K Certification,chaya@star-k.org,https://secure.cardknox.com/star-k,star-k,Needs Review,Medium,Traditional,8398,no,yes
2872,Kollel Zichron Binyamin Yosef,yeshighoori@gmail.com,https://secure.cardknox.com/kzby,kzby,Needs Review,Medium,Traditional,8398,no,yes
2153,Yeshiva Gedolah Ohr Hatorah,ygohrhatorah@gmail.com,https://secure.cardknox.com/yeshivagedolahohrhatorah,yeshivagedolahohrhatorah,Needs Review,Medium,Traditional,8398,no,yes
3364,Congregation Beer Hachesed,beerhachesed@gmail.com,https://secure.cardknox.com/congbeerhachesed,congbeerhachesed,Needs Review,Medium,Traditional,8398,no,yes
2550,Tomchei Shabbos of Queens,cheshboncpa@gmail.com,https://secure.cardknox.com/tomcheishabbosofqueens,tomcheishabbosofqueens,Needs Review,Medium,Traditional,8398,no,yes
2591,Ahavas Chaim,ahavaschaimoffice@gmail.com,https://secure.cardknox.com/ahavaschaim,ahavaschaim,Needs Review,Medium,Traditional,8398,no,yes
2987,Village of New Square Emergency Service,newsquareems@yahoo.com,https://secure.cardknox.com/newsquareemergencyservice,newsquareemergencyservice,Needs Review,Medium,Traditional,8398,no,yes
2028,Kolel Chibas Jerusalem Rabbi Meyer Baal Haness,events@chibasjerusalem.com,https://secure.cardknox.com/baalhaness,baalhaness,Needs Review,Medium,Traditional,8398,no,yes
2742,Keren Y&Y-A,kyy@Lakewood.Name,https://secure.cardknox.com/kerenyy-a,kerenyy-a,Needs Review,Medium,Traditional,8398,no,yes
2977,Heichal Hatorah,heichalhatorahalumni@gmail.com,https://secure.cardknox.com/heichalhatorah,heichalhatorah,Needs Review,Medium,Traditional,8398,no,yes
3821,True Torah Jews,natrune1@gmail.com,https://secure.cardknox.com/truetorahjews,truetorahjews,Needs Review,Medium,Traditional,8398,no,yes
2134,KOLLEL TOLDOS YITZCHOK,kollelwmc@gmail.com,https://secure.cardknox.com/kollelwmc,kollelwmc,Needs Review,Medium,Traditional,8398,no,yes
2134,KOLLEL TOLDOS YITZCHOK,kollelwmc@gmail.com,https://secure.cardknox.com/kollelwmc,kollelwmc,Needs Review,Medium,Traditional,8398,no,yes
8114,Kollel Torah,Mhatoraht@gmail.com,https://secure.cardknox.com/kolleltorah,kolleltorah,Needs Review,Medium,Traditional,8398,no,yes
9311,Yeshiva of Greater Monsey,rlevine@yogmonsey.org,https://secure.cardknox.com/yeshivaofgreatermonsey,yeshivaofgreatermonsey,Needs Review,Medium,Traditional,8398,no,yes
9372,Rutgers Jewish Xperience,MGoldberg@Meor.org,https://secure.cardknox.com/rutgersjewishxperience,rutgersjewishxperience,Needs Review,Medium,Traditional,8398,no,yes
4272,Friends of Bas Ayin,basayinny@gmail.com,https://secure.cardknox.com/friendsofbasayin,friendsofbasayin,Needs Review,Medium,Traditional,8398,no,yes
9380,BEIS AHARON V'YISROEL,ydkandr@gmail.com,https://secure.cardknox.com/beisaharonvyisroel,beisaharonvyisroel,Needs Review,Medium,Traditional,8398,no,yes
9406,Keren Chasanim D'Bobov,6871188@gmail.com,https://secure.cardknox.com/kerenchasanimdbobovteaparty,kerenchasanimdbobovteaparty,Needs Review,Medium,Traditional,8398,no,yes
9406,Keren Chasanim D'Bobov,6871188@gmail.com,https://secure.cardknox.com/kerenchasanimdbobovteaparty,kerenchasanimdbobovteaparty,Needs Review,Medium,Traditional,8398,no,yes
9475,Kollel Choshen Mishpat Of Passaic Clifton,jyiwest5@gmail.com,https://secure.cardknox.com/kollelchoshenmishpatofpassaicclifton,kollelchoshenmishpatofpassaicclifton,Needs Review,Medium,Traditional,8398,no,yes
6037,Chasdei Chaim Zanvil,Dlhoffice1@gmail.com,https://secure.cardknox.com/crcz,crcz,Needs Review,Medium,Traditional,8398,no,yes
1647,Friends of Michlalah Yerushalayim,michlalahusa@aol.com,https://secure.cardknox.com/friendsofmy,friendsofmy,Needs Review,Medium,Traditional,8398,no,yes
9746,Yeshivas Ner Moshe,nermoshe1@gmail.com,https://secure.cardknox.com/yeshivasnermoshefundraising,yeshivasnermoshefundraising,Donation,High,Traditional,8398,yes,yes
9853,Bukharian Jewish Congregation Of Hillcrest,rgurg@aol.com,https://secure.cardknox.com/bjcongohc,bjcongohc,Needs Review,Medium,Traditional,8398,no,yes
18262,Cong Tashbar Nachlas Chaim Ribnitz,mosheyglick@gmail.com,https://secure.cardknox.com/congtashbarnachlas,congtashbarnachlas,Needs Review,Medium,Traditional,8398,no,yes
18383,HKY Kol Yaakob,nourij1@gmail.com,https://secure.cardknox.com/hkykolyaakob,hkykolyaakob,Needs Review,Medium,Traditional,8398,no,yes
18604,Bris Avrohom,dnnwilansky@yahoo.com,https://secure.cardknox.com/brisavrohom,brisavrohom,Needs Review,Medium,Traditional,8398,no,yes
2134,KOLLEL TOLDOS YITZCHOK,kollelwmc@gmail.com,https://secure.cardknox.com/wmc,wmc,Needs Review,Medium,Traditional,8398,no,yes
2134,KOLLEL TOLDOS YITZCHOK,kollelwmc@gmail.com,https://secure.cardknox.com/wmc,wmc,Needs Review,Medium,Traditional,8398,no,yes
4866,Cong Chasdei Lev,office@chasdeilev.org,https://secure.cardknox.com/congchasdeilev-lakewood,congchasdeilev-lakewood,Needs Review,Medium,Traditional,8398,no,yes
2135,RAV CHESED,billing@ravchessed.net,https://secure.cardknox.com/ravchesed-bickelchildrenswear,ravchesed-bickelchildrenswear,Needs Review,Medium,Traditional,8398,no,yes
2135,RAV CHESED,billing@ravchessed.net,https://secure.cardknox.com/ravchesed-regencyfamilywearbp,ravchesed-regencyfamilywearbp,Needs Review,Medium,Traditional,8398,no,yes
2135,RAV CHESED,billing@ravchessed.net,https://secure.cardknox.com/ravchesed-millersfamilydrygoods,ravchesed-millersfamilydrygoods,Needs Review,Medium,Traditional,8398,no,yes
2135,RAV CHESED,billing@ravchessed.net,https://secure.cardknox.com/ravchesed-mmfamilyshop,ravchesed-mmfamilyshop,Non-Donation,Medium,Traditional,8398,no,yes
2135,RAV CHESED,billing@ravchessed.net,https://secure.cardknox.com/ravchesed-hatzluchafamilywear,ravchesed-hatzluchafamilywear,Needs Review,Medium,Traditional,8398,no,yes
18928,Zichron Moshe,kollelofjerseyshore@gmail.com,https://secure.cardknox.com/zichronmoshe,zichronmoshe,Needs Review,Medium,Traditional,8398,no,yes
18989,Cong Bais Medrash Letorah,bmletorah@gmail.com,https://secure.cardknox.com/congbaismedrashletorah,congbaismedrashletorah,Needs Review,Medium,Traditional,8398,no,yes
19925,Kollel Bobov Monsey,kollelbobovdmonsey@gmail.com,https://secure.cardknox.com/kollelbokerbobovmonsey,kollelbokerbobovmonsey,Needs Review,Medium,Traditional,8398,no,yes
7594,Kollel Chatzos,mail@kollelchatzos.com,https://secure.cardknox.com/kollelchatzos1,kollelchatzos1,Needs Review,Medium,Traditional,8398,no,yes
20057,Bnos Zion of Bobov,BenzionL@bzob.org,https://secure.cardknox.com/bnoszionofbobov,bnoszionofbobov,Needs Review,Medium,Traditional,8398,no,yes
3152,American Friends of Mosdos Montreal,kktdinner@gmail.com,https://secure.cardknox.com/afomm,afomm,Needs Review,Medium,Traditional,8398,no,yes
2214,Yeshiva Gedolah Be'er Hatorah,ygbhorders@gmail.com,https://secure.cardknox.com/yegbh,yegbh,Needs Review,Medium,Traditional,8398,no,yes
20200,TAG BP Donation,cheskel@tagboropark.org,https://secure.cardknox.com/tagbp,tagbp,Donation,High,Traditional,8398,yes,yes
20299,AGUDATH ISRAEL OF BAYSWATER,agudahbooks@gmail.com,https://secure.cardknox.com/aiob,aiob,Needs Review,Medium,Traditional,8398,no,yes
20344,INTNAL SYRIAN JEWISH CTR,thesycorg@gmail.com,https://secure.cardknox.com/kollelamaleihatorah,kollelamaleihatorah,Needs Review,Medium,Traditional,8398,no,yes
20344,INTNAL SYRIAN JEWISH CTR,thesycorg@gmail.com,https://secure.cardknox.com/kollelamaleihatorah-hebrew,kollelamaleihatorah-hebrew,Needs Review,Medium,Traditional,8398,no,yes
20357,Kollel Avreichim Far Rockaway,kollelavreichim@gmail.com,https://secure.cardknox.com/kafr,kafr,Needs Review,Medium,Traditional,8398,no,yes
20367,KZMD,andrewg421@yahoo.com,https://secure.cardknox.com/kzmd,kzmd,Needs Review,Medium,Traditional,8398,no,yes
20382,CONG MOSDOS TOLDOS AHARON 2,ToldosAharonOffice@gmail.com,https://secure.cardknox.com/cmta,cmta,Needs Review,Medium,Traditional,8398,no,yes
20395,Amer Frnds Yeshiva KBY,ny@kby.org.il,https://secure.cardknox.com/yeshivatkerembeyavneh,yeshivatkerembeyavneh,Needs Review,Medium,Traditional,8398,no,yes
20545,The Houston Mesivta,Mesivtahouston@gmail.com,https://secure.cardknox.com/thehoustonmesivta,thehoustonmesivta,Needs Review,Medium,Traditional,8398,no,yes
20542,Friends of Project Raanana,irvingklein88@gmail.com,https://secure.cardknox.com/projectraanana,projectraanana,Needs Review,Medium,Traditional,8398,no,yes
20591,Cong Ohel Simha - Adopt A Kollel,business@ohelsimha.com,https://secure.cardknox.com/congohelsimha-adoptakollel,congohelsimha-adoptakollel,Needs Review,Medium,Traditional,8398,no,yes
1554,Khal Veretzky,ymlandau@gmail.com,https://secure.cardknox.com/khalveretzky,khalveretzky,Needs Review,Medium,Traditional,8398,no,yes
20671,Ohr Hachaim Hakadosh,info@ohrhachaimusa.org,https://secure.cardknox.com/ohrhachaimhakadosh,ohrhachaimhakadosh,Needs Review,Medium,Traditional,8398,no,yes
20780,Erev Shabs Kollel,erevshabskollel@gmail.com,https://secure.cardknox.com/erevshabskollel,erevshabskollel,Needs Review,Medium,Traditional,8398,no,yes
5886,Tag of Far Rockaway,yedaweinberg@gmail.com,https://secure.cardknox.com/connections5towns,connections5towns,Needs Review,Medium,Traditional,8398,no,yes
20953,Talmud Tora Breslev,5021896@gmail.com,https://secure.cardknox.com/talmudtorabreslev,talmudtorabreslev,Needs Review,Medium,Traditional,8398,no,yes
20953,Talmud Tora Breslev,5021896@gmail.com,https://secure.cardknox.com/talmudtorabreslev,talmudtorabreslev,Needs Review,Medium,Traditional,8398,no,yes
21026,Remu Satmar,ben@wiseyork.com,https://secure.cardknox.com/remusatmar,remusatmar,Needs Review,Medium,Traditional,8398,no,yes
20179,Friends Of Tiferet Tzion,joshp@optonline.net,https://secure.cardknox.com/friendsoftiferettzion,friendsoftiferettzion,Needs Review,Medium,Traditional,8398,no,yes
8894,Congregation Ahavath Israel of Canada,juda@viznitzmtl.org,https://secure.cardknox.com/congregationahavathisrael,congregationahavathisrael,Needs Review,Medium,Traditional,8398,no,yes
21350,AHAVAS YERUSHOLAIM RMBH,kolel6660555@gmail.com,https://secure.cardknox.com/rmbhn,rmbhn,Needs Review,Medium,Traditional,8398,no,yes
21481,Yeshiva Magen Abraham,yeshivamagenabraham@gmail.com,https://secure.cardknox.com/yeshivamagenabraham,yeshivamagenabraham,Needs Review,Medium,Traditional,8398,no,yes
21499,Cong. Shaari Tefiloh,admin@cstwest.org,https://secure.cardknox.com/congshaaritefiloh,congshaaritefiloh,Needs Review,Medium,Traditional,8398,no,yes
21616,Apostolic Assembly of the Faith In Christ Jesus,ecampa@apostolicassembly.org,https://secure.cardknox.com/aaofcj,aaofcj,Needs Review,Medium,Traditional,8398,no,yes
18305,Congregation Kol Aryeh of Lakewood,office@bmka.org,https://secure.cardknox.com/kolaryehoflakewood,kolaryehoflakewood,Needs Review,Medium,Traditional,8398,no,yes
20958,Chasdei Avos - Pidyen Rashash,chayimrosenfeld@gmail.com,https://secure.cardknox.com/chasdeiavos-pidyenrashash,chasdeiavos-pidyenrashash,Needs Review,Medium,Traditional,8398,no,yes
22022,Cong A.Y. Shlom Asirayich,shasirayich@gmail.com,https://secure.cardknox.com/shlomasirayich,shlomasirayich,Needs Review,Medium,Traditional,8398,no,yes
22042,Yeshiva Ohel Simcha,yeshivatmerkazhatorah@gmail.com,https://secure.cardknox.com/yeshivaohelsimcha,yeshivaohelsimcha,Needs Review,Medium,Traditional,8398,no,yes
7083,Mosdos Satmar Of Bloomingburg,eeisenberg@satmarbbg.org,https://secure.cardknox.com/mosdossatmarofbloomingburg,mosdossatmarofbloomingburg,Needs Review,Medium,Traditional,8398,no,yes
22052,Yeshiva Livnas Hasapir,120@jcseny.org,https://secure.cardknox.com/yeshivalivnashasapir,yeshivalivnashasapir,Needs Review,Medium,Traditional,8398,no,yes
4496,Nesivos,yeshighoori@gmail.com,https://secure.cardknox.com/nesivosaharon,nesivosaharon,Needs Review,Medium,Traditional,8398,no,yes
9311,Yeshiva of Greater Monsey,rlevine@yogmonsey.org,https://secure.cardknox.com/yeshivaofgreatermonsey2,yeshivaofgreatermonsey2,Needs Review,Medium,Traditional,8398,no,yes
22326,Nesach Yisrael Institution,bhkh121@walla.com,https://secure.cardknox.com/nesachyisraelinstitution,nesachyisraelinstitution,Needs Review,Medium,Traditional,8398,no,yes
22360,Cong. Ohel Torah,oheltorahcanada@gmail.com,https://secure.cardknox.com/congoheltorah,congoheltorah,Needs Review,Medium,Traditional,8398,no,yes
22405,Cong Bais Naftuli Belz,kehilasbelzlakewood@gmail.com,https://secure.cardknox.com/congkehilasbelzlakewood,congkehilasbelzlakewood,Needs Review,Medium,Traditional,8398,no,yes
21329,Congregation Knesses Yisroel,ckynh698@gmail.com,https://secure.cardknox.com/congknessesyisroel,congknessesyisroel,Needs Review,Medium,Traditional,8398,no,yes
22618,Bnai Raphael Chesed Org.,bnairaphael@yahoo.com,https://secure.cardknox.com/bnairaphaelchesedorg,bnairaphaelchesedorg,Needs Review,Medium,Traditional,8398,no,yes
9746,Yeshivas Ner Moshe,nermoshe1@gmail.com,https://secure.cardknox.com/yeshivasnermoshefundraising2,yeshivasnermoshefundraising2,Donation,High,Traditional,8398,yes,yes
22670,Kamenitzer Yeshiva of Jerusalem,kollelzecheryitzchok@gmail.com,https://secure.cardknox.com/kamenitzeryeshivaofjerusalem,kamenitzeryeshivaofjerusalem,Needs Review,Medium,Traditional,8398,no,yes
22311,Heichal Kol Yaakov,office@kolyaakov.ca,https://secure.cardknox.com/heichalkolyaakov,heichalkolyaakov,Needs Review,Medium,Traditional,8398,no,yes
21919,Mosdos Alexander,alexanderyeshiva60@gmail.com,https://secure.cardknox.com/mosdosalexander,mosdosalexander,Needs Review,Medium,Traditional,8398,no,yes
22913,Kollel Zichron Shneur,kzsmonsey@gmail.com,https://secure.cardknox.com/kollelzichronshneur,kollelzichronshneur,Needs Review,Medium,Traditional,8398,no,yes
22913,Kollel Zichron Shneur,kzsmonsey@gmail.com,https://secure.cardknox.com/kzsmelavamalka,kzsmelavamalka,Needs Review,Medium,Traditional,8398,no,yes
3944,Yeshiva Derech Hatorah,jweisblum@ydh.org,https://secure.cardknox.com/yeshivaderechhatorah,yeshivaderechhatorah,Needs Review,Medium,Traditional,8398,no,yes
23122,BEIN-ISH ORGANIZATION,Beinishorg@gmail.com,https://secure.cardknox.com/beinish,beinish,Needs Review,Medium,Traditional,8398,no,yes
9106,Association Penimi,"fzelcer@penimi.org, accounting@penimi.org",https://secure.cardknox.com/associationpenimi,associationpenimi,Needs Review,Medium,Traditional,8398,no,yes
23031,KOLLEL LMETZYONIM,bjacob11211@yahoo.com,https://secure.cardknox.com/kollellmetzyonim,kollellmetzyonim,Needs Review,Medium,Traditional,8398,no,yes
22195,Yeshiva Darkei Tshivo Dinev,email@mosdosdinov.org,https://secure.cardknox.com/yeshivadarkeitshivodinev,yeshivadarkeitshivodinev,Needs Review,Medium,Traditional,8398,no,yes
22348,KEREN HADFUSA OF BRESLEV,office@kerenhadfusa.org,https://secure.cardknox.com/breslev,breslev,Needs Review,Medium,Traditional,8398,no,yes
23492,Ohel Torah,oheltorah@thejnet.com,https://secure.cardknox.com/oheltorah1,oheltorah1,Needs Review,Medium,Traditional,8398,no,yes
22739,Mosdos Belz USA,shaya@mosdosbelzusa.org,https://secure.cardknox.com/mosdosbelzusa,mosdosbelzusa,Needs Review,Medium,Traditional,8398,no,yes
21727,Yeshiva Gedolah Tiferes Boruch,ytiferesboruch@gmail.com,https://secure.cardknox.com/yeshivagedolahtiferesboruch,yeshivagedolahtiferesboruch,Needs Review,Medium,Traditional,8398,no,yes
23827,Matan B'sayser,matanbsayserevents@gmail.com,https://secure.cardknox.com/matanbsayser,matanbsayser,Needs Review,Medium,Traditional,8398,no,yes
22678,Igud Talmidei Fallsburg,yisroelpick@gmail.com,https://secure.cardknox.com/igudtalmideimoreinu,igudtalmideimoreinu,Needs Review,Medium,Traditional,8398,no,yes
24106,Emuna Beams,awolbe@torchweb.org,https://secure.cardknox.com/emunabeams,emunabeams,Needs Review,Medium,Traditional,8398,no,yes
6037,Chasdei Chaim Zanvil,Dlhoffice1@gmail.com,https://secure.cardknox.com/sunshineconstruction,sunshineconstruction,Needs Review,Medium,Traditional,8398,no,yes
24018,Friends of Bikur Cholim Ezrat Achim,bhezratachim@gmail.com,https://secure.cardknox.com/friendsofbikurcholimezratachim,friendsofbikurcholimezratachim,Needs Review,Medium,Traditional,8398,no,yes
24292,Heart to Heart AJSDC,rabbigoldstock@gmail.com,https://secure.cardknox.com/hearttoheartajsdc,hearttoheartajsdc,Needs Review,Medium,Traditional,8398,no,yes
21766,Ahavas Tzedaka,nechamaschreiber@gmail.com,https://secure.cardknox.com/ahavastzedaka,ahavastzedaka,Needs Review,Medium,Traditional,8398,no,yes
24384,Congregation Bais Yakov Yosef Ostrow,srultche1@gmail.com,https://secure.cardknox.com/congregationbaisyakovyosefostrow,congregationbaisyakovyosefostrow,Needs Review,Medium,Traditional,8398,no,yes
25008,Hachnusas Kala V'Ezra,4115773@gmail.com,https://secure.cardknox.com/hachnusaskalavezra,hachnusaskalavezra,Needs Review,Medium,Traditional,8398,no,yes
24245,KERESTIR,insurance@thejnet.com,https://secure.cardknox.com/hachnusasorchimkerestir,hachnusasorchimkerestir,Needs Review,Medium,Traditional,8398,no,yes
24498,Chevras Torah V'tefila - Coventry Lakewood,aronbiegs@gmail.com,https://secure.cardknox.com/chevrastorahvtefila-coventrylakewood,chevrastorahvtefila-coventrylakewood,Needs Review,Medium,Traditional,8398,no,yes
24512,Congregation Breslov,ysfrankel@gmail.com,https://secure.cardknox.com/congregationbreslov,congregationbreslov,Needs Review,Medium,Traditional,8398,no,yes
24516,Ohel Chana Darkei Chessed,joek6995@gmail.com,https://secure.cardknox.com/ohelchanadarkeichessed,ohelchanadarkeichessed,Needs Review,Medium,Traditional,8398,no,yes
24419,Apostolic Assembly - Cathedral City,apostolic.treasurer@gmail.com,https://secure.cardknox.com/apostolicassembly-cathedralcity,apostolicassembly-cathedralcity,Needs Review,Medium,Traditional,8398,no,yes
21750,Tzedookas Hooeer,dykcyl@gmail.com,https://secure.cardknox.com/tzedookashooeer,tzedookashooeer,Needs Review,Medium,Traditional,8398,no,yes
24457,American Friends of Kollel Shaarei Simcha,455485@gmail.com,https://secure.cardknox.com/afokss,afokss,Needs Review,Medium,Traditional,8398,no,yes
22765,Bais Hachinuch,jacobs8980@gmail.com,https://secure.cardknox.com/baishachinuch,baishachinuch,Needs Review,Medium,Traditional,8398,no,yes
24615,Yad Lelev Foundation,help@yadlelev.org,https://secure.cardknox.com/yadlelevfoundation,yadlelevfoundation,Needs Review,Medium,Traditional,8398,no,yes
24615,Yad Lelev Foundation,help@yadlelev.org,https://secure.cardknox.com/yadlelevfoundation,yadlelevfoundation,Needs Review,Medium,Traditional,8398,no,yes
24681,Capitol Funeral Service of New York,"aparver@hebrewfreeburial.org,Driess@hebrewfreeburial.org",https://secure.cardknox.com/capitolfuneralserviceofnewyork,capitolfuneralserviceofnewyork,Needs Review,Medium,Traditional,8398,no,yes
24457,American Friends of Kollel Shaarei Simcha,455485@gmail.com,https://secure.cardknox.com/afokss,afokss,Needs Review,Medium,Traditional,8398,no,yes
23167,Eruv Outremont,accounting@kehilasbelz.ca,https://secure.cardknox.com/eruvoutremont,eruvoutremont,Needs Review,Medium,Traditional,8398,no,yes
25011,Regency Congregation Torah Center,hzelcer@reliablehealth.com,https://secure.cardknox.com/regencycongregationtorahcenter,regencycongregationtorahcenter,Needs Review,Medium,Traditional,8398,no,yes
7809,Kehilas Belz Montreal,kehila@kehilasbelz.ca,https://secure.cardknox.com/kehilasbelzmtl,kehilasbelzmtl,Needs Review,Medium,Traditional,8398,no,yes
21395,MERKAS OLUMI BELZ WORLD,shkoth@gmail.com,https://secure.cardknox.com/merkasolumibelzworld,merkasolumibelzworld,Needs Review,Medium,Traditional,8398,no,yes
25380,Mishpetei Tzedek,baisdinmt@gmail.com,https://secure.cardknox.com/mishpeteitzedek,mishpeteitzedek,Needs Review,Medium,Traditional,8398,no,yes
24262,Tzohar Halev,usoffice@tzlev.com,https://secure.cardknox.com/tzoharhalev,tzoharhalev,Needs Review,Medium,Traditional,8398,no,yes
24922,Siach Emuna,ebiderman@thejnet.com,https://secure.cardknox.com/siachemuna,siachemuna,Needs Review,Medium,Traditional,8398,no,yes
23991,Congregation Yetev Lev d'Satmar,satmarparcave@gmail.com,https://secure.cardknox.com/yetevlevdsatmar,yetevlevdsatmar,Needs Review,Medium,Traditional,8398,no,yes
24894,Torat Chaim,congtoratchaim@gmail.com,https://secure.cardknox.com/ohelyaakov,ohelyaakov,Needs Review,Medium,Traditional,8398,no,yes
24950,Zichron Avrohom V'Esther Fund,Zichronavrohom@gmail.com,https://secure.cardknox.com/zavfund,zavfund,Needs Review,Medium,Traditional,8398,no,yes
20735,UNITED TALMUDICAL SEMI,ap@utsny.edu,https://secure.cardknox.com/uts,uts,Needs Review,Medium,Traditional,8398,no,yes
18287,Karlsburg,achtov53@gmail.com,https://secure.cardknox.com/karlsburg,karlsburg,Needs Review,Medium,Traditional,8398,no,yes
21625,Bonei Olam,cardknox@boneiolam.org,https://secure.cardknox.com/boneiolam,boneiolam,Needs Review,Medium,Traditional,8398,no,yes
25029,Chaverim MTL Tosh,unit20@gmail.com,https://secure.cardknox.com/chaverimcad,chaverimcad,Needs Review,Medium,Traditional,8398,no,yes
3959,JHC-Jewish Heritage Center,srosenthal@thejhc.org,https://secure.cardknox.com/jhc,jhc,Needs Review,Medium,Traditional,8398,no,yes
25125,Cong Beth Tefilo,ymlevin@live.com,https://secure.cardknox.com/congbethtefilo,congbethtefilo,Needs Review,Medium,Traditional,8398,no,yes
25228,Congregation Chai Odom,chaiodom18@gmail.com,https://secure.cardknox.com/congregationchaiodom,congregationchaiodom,Needs Review,Medium,Traditional,8398,no,yes
25222,RCCS,REisdorfer@rccscancer.org,https://secure.cardknox.com/rccs,rccs,Needs Review,Medium,Traditional,8398,no,yes
20200,Tag of Boro Park - Donations,cheskel@tagboropark.org,https://secure.cardknox.com/tagbp,tagbp,Donation,High,Traditional,8398,yes,yes
5449,Yeshiva Shaarei Oorah,yso@yeshivanet.com,https://secure.cardknox.com/ysorah,ysorah,Needs Review,Medium,Traditional,8398,no,yes
21374,Cong. Camp Divrei Yoel of YGS,"114@utsny.edu,120@utsny.edu",https://secure.cardknox.com/campdy,campdy,Needs Review,Medium,Traditional,8398,no,yes
20953,Talmud Tora Breslev,5021896@gmail.com,https://secure.cardknox.com/talmudtorabreslev,talmudtorabreslev,Needs Review,Medium,Traditional,8398,no,yes
3959,JHC-Jewish Heritage Center,srosenthal@thejhc.org,https://secure.cardknox.com/jhc,jhc,Needs Review,Medium,Traditional,8398,no,yes
25501,Ohr Hamaier,brooklyn8046@gmail.com,https://secure.cardknox.com/ohrhamaier,ohrhamaier,Needs Review,Medium,Traditional,8398,no,yes
22670,Kamenitzer Yeshiva of Jerusalem,kollelzecheryitzchok@gmail.com,https://secure.cardknox.com/kollelzecheryitzchok,kollelzecheryitzchok,Needs Review,Medium,Traditional,8398,no,yes
25460,Shefa Chaim Vrachamim,miriambeckerman@gmail.com,https://secure.cardknox.com/bneibeischa,bneibeischa,Needs Review,Medium,Traditional,8398,no,yes
20591,Cong Ohel Simha - Adopt A Kollel,business@ohelsimha.com,https://secure.cardknox.com/congohelsimha-adoptakollel,congohelsimha-adoptakollel,Needs Review,Medium,Traditional,8398,no,yes
24465,MERKAZ HAKOLILIM,OFFICE@MERKAZSKVER.ORG,https://secure.cardknox.com/merkaz,merkaz,Needs Review,Medium,Traditional,8398,no,yes
21480,The Family Store,"info@thefamilystore.org, accounting@thefamilystore.org",https://secure.cardknox.com/thefamilystore,thefamilystore,Non-Donation,Medium,Traditional,8398,no,yes
25431,Zichron Mattel,info@zichronmattel.org,https://secure.cardknox.com/zichronmattel,zichronmattel,Needs Review,Medium,Traditional,8398,no,yes
24190,Mikvah Israel,info@mikvahisrael.org,https://secure.cardknox.com/mikvahisrael,mikvahisrael,Needs Review,Medium,Traditional,8398,no,yes
25222,RCCS,REisdorfer@rccscancer.org,https://secure.cardknox.com/rccsevent,rccsevent,Needs Review,Medium,Traditional,8398,no,yes
25951,Merkaz Community Center,morahtammy@yahoo.com,https://secure.cardknox.com/merkazcommunitycenter,merkazcommunitycenter,Needs Review,Medium,Traditional,8398,no,yes
25812,Congregation Rachmistrivka,cong.rachmistrivka@gmail.com,https://secure.cardknox.com/rachshul,rachshul,Needs Review,Medium,Traditional,8398,no,yes
25967,Shaar Hashamayim,jschlaff@gmail.com,https://secure.cardknox.com/shaarhashamayim,shaarhashamayim,Needs Review,Medium,Traditional,8398,no,yes
26013,Itka Lerner Bikur Cholim,aviva@kerenhayeled.org,https://secure.cardknox.com/itkalernerbikurcholim,itkalernerbikurcholim,Needs Review,Medium,Traditional,8398,no,yes
26211,Congregation Kahal Yirei Hashem,achtov53@gmail.com,https://secure.cardknox.com/congregationkahalyireihashem,congregationkahalyireihashem,Needs Review,Medium,Traditional,8398,no,yes
26407,Chevra Kadisha of Bobov,meisels.md@gmail.com,https://secure.cardknox.com/chevrakadishaofbobov,chevrakadishaofbobov,Needs Review,Medium,Traditional,8398,no,yes
6711,Hatzolas Yisroel D'Arizal,arizalklein@gmail.com,https://secure.cardknox.com/ohrlenefesh,ohrlenefesh,Needs Review,Medium,Traditional,8398,no,yes
23122,Bein Ish Ubein Uchiv,Beinishorg@gmail.com,https://secure.cardknox.com/beinish,beinish,Needs Review,Medium,Traditional,8398,no,yes
26747,Khall Ahavas Yisroel Tzemach Tzedek,kayttpayments@gmail.com,https://secure.cardknox.com/kaytt,kaytt,Needs Review,Medium,Traditional,8398,no,yes
